    z           x_e           tau
13.45  4.814876E-03  6.533268E-02
13.46  4.758595E-03  6.533333E-02
13.47  4.702930E-03  6.533398E-02
13.48  4.647875E-03  6.533462E-02
13.49  4.593424E-03  6.533525E-02
13.50  4.539572E-03  6.533587E-02
13.51  4.486311E-03  6.533649E-02
13.52  4.433637E-03  6.533710E-02
13.53  4.381543E-03  6.533770E-02
13.54  4.330022E-03  6.533830E-02
13.55  4.279071E-03  6.533889E-02
13.56  4.228682E-03  6.533947E-02
13.57  4.178849E-03  6.534005E-02
13.58  4.129569E-03  6.534061E-02
13.59  4.080833E-03  6.534118E-02
13.60  4.032638E-03  6.534173E-02
13.61  3.984977E-03  6.534228E-02
13.62  3.937845E-03  6.534283E-02
13.63  3.891237E-03  6.534336E-02
13.64  3.845147E-03  6.534390E-02
13.65  3.799570E-03  6.534442E-02
13.66  3.754501E-03  6.534494E-02
13.67  3.709934E-03  6.534545E-02
13.68  3.665865E-03  6.534596E-02
13.69  3.622288E-03  6.534646E-02
13.70  3.579197E-03  6.534696E-02
13.71  3.536589E-03  6.534745E-02
13.72  3.494458E-03  6.534793E-02
13.73  3.452799E-03  6.534841E-02
13.74  3.411607E-03  6.534888E-02
13.75  3.370878E-03  6.534935E-02
13.76  3.330606E-03  6.534981E-02
13.77  3.290787E-03  6.535027E-02
13.78  3.251416E-03  6.535072E-02
13.79  3.212488E-03  6.535117E-02
13.80  3.173999E-03  6.535161E-02
13.81  3.135945E-03  6.535204E-02
13.82  3.098320E-03  6.535247E-02
13.83  3.061121E-03  6.535290E-02
13.84  3.024342E-03  6.535332E-02
13.85  2.987979E-03  6.535374E-02
13.86  2.952029E-03  6.535415E-02
13.87  2.916486E-03  6.535455E-02
13.88  2.881346E-03  6.535496E-02
13.89  2.846606E-03  6.535535E-02
13.90  2.812260E-03  6.535574E-02
13.91  2.778305E-03  6.535613E-02
13.92  2.744737E-03  6.535651E-02
13.93  2.711551E-03  6.535689E-02
13.94  2.678744E-03  6.535727E-02
13.95  2.646311E-03  6.535764E-02
13.96  2.614248E-03  6.535800E-02
13.97  2.582553E-03  6.535836E-02
13.98  2.551219E-03  6.535872E-02
13.99  2.520245E-03  6.535907E-02
14.00  2.489626E-03  6.535942E-02
14.01  2.459357E-03  6.535976E-02
14.02  2.429437E-03  6.536010E-02
14.03  2.399860E-03  6.536044E-02
14.04  2.370623E-03  6.536077E-02
14.05  2.341722E-03  6.536110E-02
14.06  2.313155E-03  6.536142E-02
14.07  2.284916E-03  6.536174E-02
14.08  2.257003E-03  6.536206E-02
14.09  2.229413E-03  6.536237E-02
14.10  2.202141E-03  6.536268E-02
14.11  2.175185E-03  6.536299E-02
14.12  2.148540E-03  6.536329E-02
14.13  2.122204E-03  6.536359E-02
14.14  2.096174E-03  6.536388E-02
14.15  2.070445E-03  6.536417E-02
14.16  2.045015E-03  6.536446E-02
14.17  2.019880E-03  6.536475E-02
14.18  1.995038E-03  6.536503E-02
14.19  1.970484E-03  6.536530E-02
14.20  1.946217E-03  6.536558E-02
14.21  1.922232E-03  6.536585E-02
14.22  1.898527E-03  6.536612E-02
14.23  1.875099E-03  6.536638E-02
14.24  1.851945E-03  6.536664E-02
14.25  1.829061E-03  6.536690E-02
14.26  1.806445E-03  6.536715E-02
14.27  1.784094E-03  6.536741E-02
14.28  1.762004E-03  6.536765E-02
14.29  1.740174E-03  6.536790E-02
14.30  1.718600E-03  6.536814E-02
14.31  1.697279E-03  6.536838E-02
14.32  1.676209E-03  6.536862E-02
14.33  1.655387E-03  6.536885E-02
14.34  1.634810E-03  6.536909E-02
14.35  1.614475E-03  6.536931E-02
14.36  1.594380E-03  6.536954E-02
14.37  1.574522E-03  6.536976E-02
14.38  1.554899E-03  6.536998E-02
14.39  1.535507E-03  6.537020E-02
14.40  1.516345E-03  6.537042E-02
14.41  1.497410E-03  6.537063E-02
14.42  1.478699E-03  6.537084E-02
14.43  1.460209E-03  6.537104E-02
14.44  1.441939E-03  6.537125E-02
14.45  1.423886E-03  6.537145E-02
14.46  1.406048E-03  6.537165E-02
14.47  1.388421E-03  6.537185E-02
14.48  1.371004E-03  6.537204E-02
14.49  1.353795E-03  6.537224E-02
14.50  1.336791E-03  6.537243E-02
14.51  1.319989E-03  6.537261E-02
14.52  1.303388E-03  6.537280E-02
14.53  1.286985E-03  6.537298E-02
14.54  1.270779E-03  6.537316E-02
14.55  1.254766E-03  6.537334E-02
14.56  1.238944E-03  6.537352E-02
14.57  1.223313E-03  6.537369E-02
14.58  1.207868E-03  6.537386E-02
14.59  1.192609E-03  6.537403E-02
14.60  1.177533E-03  6.537420E-02
14.61  1.162639E-03  6.537437E-02
14.62  1.147923E-03  6.537453E-02
14.63  1.133384E-03  6.537469E-02
14.64  1.119021E-03  6.537485E-02
14.65  1.104830E-03  6.537501E-02
14.66  1.090811E-03  6.537517E-02
14.67  1.076960E-03  6.537532E-02
14.68  1.063277E-03  6.537547E-02
14.69  1.049760E-03  6.537562E-02
14.70  1.036405E-03  6.537577E-02
14.71  1.023213E-03  6.537592E-02
14.72  1.010180E-03  6.537606E-02
14.73  9.973050E-04  6.537621E-02
14.74  9.845862E-04  6.537635E-02
14.75  9.720219E-04  6.537649E-02
14.76  9.596101E-04  6.537663E-02
14.77  9.473491E-04  6.537676E-02
14.78  9.352373E-04  6.537690E-02
14.79  9.232730E-04  6.537703E-02
14.80  9.114543E-04  6.537716E-02
14.81  8.997797E-04  6.537729E-02
14.82  8.882475E-04  6.537742E-02
14.83  8.768561E-04  6.537754E-02
14.84  8.656038E-04  6.537767E-02
14.85  8.544891E-04  6.537779E-02
14.86  8.435103E-04  6.537791E-02
14.87  8.326659E-04  6.537803E-02
14.88  8.219544E-04  6.537815E-02
14.89  8.113742E-04  6.537827E-02
14.90  8.009237E-04  6.537838E-02
14.91  7.906016E-04  6.537849E-02
14.92  7.804062E-04  6.537861E-02
14.93  7.703362E-04  6.537872E-02
14.94  7.603900E-04  6.537883E-02
14.95  7.505663E-04  6.537894E-02
14.96  7.408636E-04  6.537904E-02
14.97  7.312805E-04  6.537915E-02
14.98  7.218157E-04  6.537925E-02
14.99  7.124676E-04  6.537936E-02
15.00  7.032351E-04  6.537946E-02
15.01  6.941167E-04  6.537956E-02
15.02  6.851110E-04  6.537966E-02
15.03  6.762169E-04  6.537975E-02
15.04  6.674329E-04  6.537985E-02
15.05  6.587578E-04  6.537995E-02
15.06  6.501903E-04  6.538004E-02
15.07  6.417292E-04  6.538013E-02
15.08  6.333732E-04  6.538023E-02
15.09  6.251210E-04  6.538032E-02
15.10  6.169715E-04  6.538041E-02
15.11  6.089234E-04  6.538049E-02
15.12  6.009756E-04  6.538058E-02
15.13  5.931268E-04  6.538067E-02
15.14  5.853759E-04  6.538075E-02
15.15  5.777217E-04  6.538084E-02
15.16  5.701632E-04  6.538092E-02
15.17  5.626991E-04  6.538100E-02
15.18  5.553284E-04  6.538108E-02
15.19  5.480499E-04  6.538116E-02
15.20  5.408625E-04  6.538124E-02
15.21  5.337653E-04  6.538132E-02
15.22  5.267570E-04  6.538139E-02
15.23  5.198367E-04  6.538147E-02
15.24  5.130032E-04  6.538154E-02
15.25  5.062557E-04  6.538162E-02
15.26  4.995929E-04  6.538169E-02
15.27  4.930140E-04  6.538176E-02
15.28  4.865180E-04  6.538183E-02
15.29  4.801038E-04  6.538190E-02
15.30  4.737704E-04  6.538197E-02
15.31  4.675170E-04  6.538204E-02
15.32  4.613425E-04  6.538211E-02
15.33  4.552460E-04  6.538217E-02
15.34  4.492265E-04  6.538224E-02
15.35  4.432832E-04  6.538230E-02
15.36  4.374152E-04  6.538237E-02
15.37  4.316214E-04  6.538243E-02
15.38  4.259011E-04  6.538249E-02
15.39  4.202533E-04  6.538256E-02
15.40  4.146772E-04  6.538262E-02
15.41  4.091720E-04  6.538268E-02
15.42  4.037366E-04  6.538274E-02
15.43  3.983704E-04  6.538279E-02
15.44  3.930725E-04  6.538285E-02
15.45  3.878420E-04  6.538291E-02
15.46  3.826782E-04  6.538296E-02
15.47  3.775802E-04  6.538302E-02
15.48  3.725473E-04  6.538307E-02
15.49  3.675786E-04  6.538313E-02
15.50  3.626733E-04  6.538318E-02
15.51  3.578308E-04  6.538323E-02
15.52  3.530502E-04  6.538329E-02
15.53  3.483308E-04  6.538334E-02
15.54  3.436718E-04  6.538339E-02
15.55  3.390725E-04  6.538344E-02
15.56  3.345322E-04  6.538349E-02
15.57  3.300502E-04  6.538353E-02
15.58  3.256257E-04  6.538358E-02
15.59  3.212581E-04  6.538363E-02
15.60  3.169466E-04  6.538368E-02
15.61  3.126906E-04  6.538372E-02
15.62  3.084893E-04  6.538377E-02
15.63  3.043422E-04  6.538381E-02
15.64  3.002485E-04  6.538386E-02
15.65  2.962077E-04  6.538390E-02
15.66  2.922189E-04  6.538394E-02
15.67  2.882817E-04  6.538399E-02
15.68  2.843954E-04  6.538403E-02
15.69  2.805593E-04  6.538407E-02
15.70  2.767728E-04  6.538411E-02
15.71  2.730354E-04  6.538415E-02
15.72  2.693464E-04  6.538419E-02
15.73  2.657052E-04  6.538423E-02
15.74  2.621112E-04  6.538427E-02
15.75  2.585639E-04  6.538431E-02
15.76  2.550626E-04  6.538435E-02
15.77  2.516068E-04  6.538438E-02
15.78  2.481960E-04  6.538442E-02
15.79  2.448296E-04  6.538446E-02
15.80  2.415069E-04  6.538449E-02
15.81  2.382276E-04  6.538453E-02
15.82  2.349910E-04  6.538456E-02
15.83  2.317967E-04  6.538460E-02
15.84  2.286440E-04  6.538463E-02
15.85  2.255325E-04  6.538466E-02
15.86  2.224616E-04  6.538470E-02
15.87  2.194309E-04  6.538473E-02
15.88  2.164399E-04  6.538476E-02
15.89  2.134880E-04  6.538479E-02
15.90  2.105748E-04  6.538482E-02
15.91  2.076998E-04  6.538485E-02
15.92  2.048624E-04  6.538488E-02
15.93  2.020624E-04  6.538492E-02
15.94  1.992991E-04  6.538494E-02
15.95  1.965721E-04  6.538497E-02
15.96  1.938809E-04  6.538500E-02
15.97  1.912252E-04  6.538503E-02
15.98  1.886044E-04  6.538506E-02
15.99  1.860181E-04  6.538509E-02
16.00  1.834660E-04  6.538511E-02
16.01  1.809474E-04  6.538514E-02
16.02  1.784622E-04  6.538517E-02
16.03  1.760097E-04  6.538519E-02
16.04  1.735896E-04  6.538522E-02
16.05  1.712016E-04  6.538525E-02
16.06  1.688451E-04  6.538527E-02
16.07  1.665198E-04  6.538530E-02
16.08  1.642253E-04  6.538532E-02
16.09  1.619612E-04  6.538534E-02
16.10  1.597271E-04  6.538537E-02
16.11  1.575227E-04  6.538539E-02
16.12  1.553476E-04  6.538542E-02
16.13  1.532013E-04  6.538544E-02
16.14  1.510835E-04  6.538546E-02
16.15  1.489940E-04  6.538548E-02
16.16  1.469322E-04  6.538550E-02
16.17  1.448979E-04  6.538553E-02
16.18  1.428907E-04  6.538555E-02
16.19  1.409102E-04  6.538557E-02
16.20  1.389562E-04  6.538559E-02
16.21  1.370282E-04  6.538561E-02
16.22  1.351260E-04  6.538563E-02
16.23  1.332492E-04  6.538565E-02
16.24  1.313975E-04  6.538567E-02
16.25  1.295705E-04  6.538569E-02
16.26  1.277681E-04  6.538571E-02
16.27  1.259897E-04  6.538573E-02
16.28  1.242352E-04  6.538575E-02
16.29  1.225043E-04  6.538577E-02
16.30  1.207965E-04  6.538578E-02
16.31  1.191117E-04  6.538580E-02
16.32  1.174495E-04  6.538582E-02
16.33  1.158096E-04  6.538584E-02
16.34  1.141919E-04  6.538585E-02
16.35  1.125958E-04  6.538587E-02
16.36  1.110213E-04  6.538589E-02
16.37  1.094680E-04  6.538590E-02
16.38  1.079356E-04  6.538592E-02
16.39  1.064239E-04  6.538594E-02
16.40  1.049325E-04  6.538595E-02
16.41  1.034614E-04  6.538597E-02
16.42  1.020101E-04  6.538598E-02
16.43  1.005784E-04  6.538600E-02
16.44  9.916607E-05  6.538601E-02
16.45  9.777286E-05  6.538603E-02
16.46  9.639853E-05  6.538604E-02
16.47  9.504282E-05  6.538606E-02
16.48  9.370548E-05  6.538607E-02
16.49  9.238629E-05  6.538608E-02
16.50  9.108500E-05  6.538610E-02
16.51  8.980139E-05  6.538611E-02
16.52  8.853522E-05  6.538613E-02
16.53  8.728626E-05  6.538614E-02
16.54  8.605429E-05  6.538615E-02
16.55  8.483910E-05  6.538616E-02
16.56  8.364045E-05  6.538618E-02
16.57  8.245814E-05  6.538619E-02
16.58  8.129195E-05  6.538620E-02
16.59  8.014166E-05  6.538621E-02
16.60  7.900708E-05  6.538623E-02
16.61  7.788800E-05  6.538624E-02
16.62  7.678420E-05  6.538625E-02
16.63  7.569550E-05  6.538626E-02
16.64  7.462170E-05  6.538627E-02
16.65  7.356259E-05  6.538628E-02
16.66  7.251799E-05  6.538629E-02
16.67  7.148770E-05  6.538631E-02
16.68  7.047154E-05  6.538632E-02
16.69  6.946933E-05  6.538633E-02
16.70  6.848086E-05  6.538634E-02
16.71  6.750598E-05  6.538635E-02
16.72  6.654449E-05  6.538636E-02
16.73  6.559622E-05  6.538637E-02
16.74  6.466100E-05  6.538638E-02
16.75  6.373865E-05  6.538639E-02
16.76  6.282900E-05  6.538640E-02
16.77  6.193189E-05  6.538641E-02
16.78  6.104715E-05  6.538642E-02
16.79  6.017461E-05  6.538642E-02
16.80  5.931412E-05  6.538643E-02
16.81  5.846551E-05  6.538644E-02
16.82  5.762863E-05  6.538645E-02
16.83  5.680331E-05  6.538646E-02
16.84  5.598942E-05  6.538647E-02
16.85  5.518679E-05  6.538648E-02
16.86  5.439527E-05  6.538649E-02
16.87  5.361472E-05  6.538649E-02
16.88  5.284500E-05  6.538650E-02
16.89  5.208595E-05  6.538651E-02
16.90  5.133743E-05  6.538652E-02
16.91  5.059931E-05  6.538653E-02
16.92  4.987144E-05  6.538653E-02
16.93  4.915369E-05  6.538654E-02
16.94  4.844593E-05  6.538655E-02
16.95  4.774801E-05  6.538655E-02
16.96  4.705982E-05  6.538656E-02
16.97  4.638121E-05  6.538657E-02
16.98  4.571206E-05  6.538658E-02
16.99  4.505224E-05  6.538658E-02
17.00  4.440163E-05  6.538659E-02
17.01  4.376010E-05  6.538660E-02
17.02  4.312753E-05  6.538660E-02
17.03  4.250381E-05  6.538661E-02
17.04  4.188880E-05  6.538662E-02
17.05  4.128240E-05  6.538662E-02
17.06  4.068450E-05  6.538663E-02
17.07  4.009496E-05  6.538664E-02
17.08  3.951369E-05  6.538664E-02
17.09  3.894056E-05  6.538665E-02
17.10  3.837548E-05  6.538665E-02
17.11  3.781833E-05  6.538666E-02
17.12  3.726900E-05  6.538666E-02
17.13  3.672740E-05  6.538667E-02
17.14  3.619340E-05  6.538668E-02
17.15  3.566692E-05  6.538668E-02
17.16  3.514785E-05  6.538669E-02
17.17  3.463608E-05  6.538669E-02
17.18  3.413153E-05  6.538670E-02
17.19  3.363409E-05  6.538670E-02
17.20  3.314366E-05  6.538671E-02
17.21  3.266016E-05  6.538671E-02
17.22  3.218348E-05  6.538672E-02
17.23  3.171353E-05  6.538672E-02
17.24  3.125023E-05  6.538673E-02
17.25  3.079347E-05  6.538673E-02
17.26  3.034318E-05  6.538674E-02
17.27  2.989927E-05  6.538674E-02
17.28  2.946163E-05  6.538675E-02
17.29  2.903021E-05  6.538675E-02
17.30  2.860489E-05  6.538675E-02
17.31  2.818561E-05  6.538676E-02
17.32  2.777228E-05  6.538676E-02
17.33  2.736482E-05  6.538677E-02
17.34  2.696315E-05  6.538677E-02
17.35  2.656719E-05  6.538678E-02
17.36  2.617686E-05  6.538678E-02
17.37  2.579208E-05  6.538678E-02
17.38  2.541278E-05  6.538679E-02
17.39  2.503889E-05  6.538679E-02
17.40  2.467032E-05  6.538680E-02
17.41  2.430700E-05  6.538680E-02
17.42  2.394887E-05  6.538680E-02
17.43  2.359586E-05  6.538681E-02
17.44  2.324788E-05  6.538681E-02
17.45  2.290487E-05  6.538681E-02
17.46  2.256677E-05  6.538682E-02
17.47  2.223350E-05  6.538682E-02
17.48  2.190500E-05  6.538682E-02
17.49  2.158121E-05  6.538683E-02
17.50  2.126205E-05  6.538683E-02
17.51  2.094747E-05  6.538683E-02
17.52  2.063740E-05  6.538684E-02
17.53  2.033177E-05  6.538684E-02
17.54  2.003054E-05  6.538684E-02
17.55  1.973362E-05  6.538685E-02
17.56  1.944098E-05  6.538685E-02
17.57  1.915254E-05  6.538685E-02
17.58  1.886825E-05  6.538686E-02
17.59  1.858805E-05  6.538686E-02
17.60  1.831188E-05  6.538686E-02
17.61  1.803970E-05  6.538686E-02
17.62  1.777143E-05  6.538687E-02
17.63  1.750703E-05  6.538687E-02
17.64  1.724645E-05  6.538687E-02
17.65  1.698963E-05  6.538688E-02
17.66  1.673652E-05  6.538688E-02
17.67  1.648706E-05  6.538688E-02
17.68  1.624121E-05  6.538688E-02
17.69  1.599892E-05  6.538689E-02
17.70  1.576013E-05  6.538689E-02
17.71  1.552479E-05  6.538689E-02
17.72  1.529287E-05  6.538689E-02
17.73  1.506431E-05  6.538690E-02
17.74  1.483906E-05  6.538690E-02
17.75  1.461708E-05  6.538690E-02
17.76  1.439831E-05  6.538690E-02
17.77  1.418273E-05  6.538690E-02
17.78  1.397028E-05  6.538691E-02
17.79  1.376091E-05  6.538691E-02
17.80  1.355459E-05  6.538691E-02
17.81  1.335127E-05  6.538691E-02
17.82  1.315092E-05  6.538691E-02
17.83  1.295347E-05  6.538692E-02
17.84  1.275891E-05  6.538692E-02
17.85  1.256718E-05  6.538692E-02
17.86  1.237825E-05  6.538692E-02
17.87  1.219207E-05  6.538692E-02
17.88  1.200862E-05  6.538693E-02
17.89  1.182784E-05  6.538693E-02
17.90  1.164970E-05  6.538693E-02
17.91  1.147417E-05  6.538693E-02
17.92  1.130120E-05  6.538693E-02
17.93  1.113077E-05  6.538694E-02
17.94  1.096283E-05  6.538694E-02
17.95  1.079736E-05  6.538694E-02
17.96  1.063430E-05  6.538694E-02
17.97  1.047364E-05  6.538694E-02
17.98  1.031534E-05  6.538694E-02
17.99  1.015936E-05  6.538695E-02
18.00  1.000566E-05  6.538695E-02
18.01  9.854231E-06  6.538695E-02
18.02  9.705024E-06  6.538695E-02
18.03  9.558010E-06  6.538695E-02
18.04  9.413160E-06  6.538695E-02
18.05  9.270442E-06  6.538695E-02
18.06  9.129826E-06  6.538696E-02
18.07  8.991281E-06  6.538696E-02
18.08  8.854779E-06  6.538696E-02
18.09  8.720290E-06  6.538696E-02
18.10  8.587785E-06  6.538696E-02
18.11  8.457237E-06  6.538696E-02
18.12  8.328616E-06  6.538696E-02
18.13  8.201896E-06  6.538697E-02
18.14  8.077049E-06  6.538697E-02
18.15  7.954049E-06  6.538697E-02
18.16  7.832869E-06  6.538697E-02
18.17  7.713483E-06  6.538697E-02
18.18  7.595865E-06  6.538697E-02
18.19  7.479990E-06  6.538697E-02
18.20  7.365833E-06  6.538697E-02
18.21  7.253369E-06  6.538698E-02
18.22  7.142574E-06  6.538698E-02
18.23  7.033424E-06  6.538698E-02
18.24  6.925896E-06  6.538698E-02
18.25  6.819965E-06  6.538698E-02
18.26  6.715609E-06  6.538698E-02
18.27  6.612806E-06  6.538698E-02
18.28  6.511532E-06  6.538698E-02
18.29  6.411766E-06  6.538698E-02
18.30  6.313486E-06  6.538698E-02
18.31  6.216671E-06  6.538699E-02
18.32  6.121300E-06  6.538699E-02
18.33  6.027351E-06  6.538699E-02
18.34  5.934804E-06  6.538699E-02
18.35  5.843638E-06  6.538699E-02
18.36  5.753835E-06  6.538699E-02
18.37  5.665374E-06  6.538699E-02
18.38  5.578235E-06  6.538699E-02
18.39  5.492400E-06  6.538699E-02
18.40  5.407849E-06  6.538699E-02
18.41  5.324565E-06  6.538699E-02
18.42  5.242527E-06  6.538700E-02
18.43  5.161720E-06  6.538700E-02
18.44  5.082123E-06  6.538700E-02
18.45  5.003721E-06  6.538700E-02
18.46  4.926496E-06  6.538700E-02
18.47  4.850430E-06  6.538700E-02
18.48  4.775506E-06  6.538700E-02
18.49  4.701709E-06  6.538700E-02
18.50  4.629020E-06  6.538700E-02
18.51  4.557426E-06  6.538700E-02
18.52  4.486909E-06  6.538700E-02
18.53  4.417453E-06  6.538700E-02
18.54  4.349044E-06  6.538700E-02
18.55  4.281665E-06  6.538701E-02
18.56  4.215302E-06  6.538701E-02
18.57  4.149941E-06  6.538701E-02
18.58  4.085565E-06  6.538701E-02
18.59  4.022162E-06  6.538701E-02
18.60  3.959716E-06  6.538701E-02
18.61  3.898214E-06  6.538701E-02
18.62  3.837641E-06  6.538701E-02
18.63  3.777985E-06  6.538701E-02
18.64  3.719232E-06  6.538701E-02
18.65  3.661367E-06  6.538701E-02
18.66  3.604380E-06  6.538701E-02
18.67  3.548255E-06  6.538701E-02
18.68  3.492982E-06  6.538701E-02
18.69  3.438547E-06  6.538701E-02
18.70  3.384937E-06  6.538701E-02
18.71  3.332142E-06  6.538702E-02
18.72  3.280148E-06  6.538702E-02
18.73  3.228944E-06  6.538702E-02
18.74  3.178519E-06  6.538702E-02
18.75  3.128860E-06  6.538702E-02
18.76  3.079957E-06  6.538702E-02
18.77  3.031798E-06  6.538702E-02
18.78  2.984373E-06  6.538702E-02
18.79  2.937670E-06  6.538702E-02
18.80  2.891679E-06  6.538702E-02
18.81  2.846389E-06  6.538702E-02
18.82  2.801790E-06  6.538702E-02
18.83  2.757871E-06  6.538702E-02
18.84  2.714624E-06  6.538702E-02
18.85  2.672037E-06  6.538702E-02
18.86  2.630100E-06  6.538702E-02
18.87  2.588805E-06  6.538702E-02
18.88  2.548142E-06  6.538702E-02
18.89  2.508100E-06  6.538702E-02
18.90  2.468672E-06  6.538702E-02
18.91  2.429848E-06  6.538702E-02
18.92  2.391618E-06  6.538702E-02
18.93  2.353975E-06  6.538703E-02
18.94  2.316909E-06  6.538703E-02
18.95  2.280412E-06  6.538703E-02
18.96  2.244474E-06  6.538703E-02
18.97  2.209089E-06  6.538703E-02
18.98  2.174248E-06  6.538703E-02
18.99  2.139942E-06  6.538703E-02
19.00  2.106163E-06  6.538703E-02
19.01  2.072904E-06  6.538703E-02
19.02  2.040157E-06  6.538703E-02
19.03  2.007914E-06  6.538703E-02
19.04  1.976168E-06  6.538703E-02
19.05  1.944911E-06  6.538703E-02
19.06  1.914136E-06  6.538703E-02
19.07  1.883836E-06  6.538703E-02
19.08  1.854003E-06  6.538703E-02
19.09  1.824631E-06  6.538703E-02
19.10  1.795713E-06  6.538703E-02
19.11  1.767241E-06  6.538703E-02
19.12  1.739210E-06  6.538703E-02
19.13  1.711611E-06  6.538703E-02
19.14  1.684440E-06  6.538703E-02
19.15  1.657690E-06  6.538703E-02
19.16  1.631354E-06  6.538703E-02
19.17  1.605425E-06  6.538703E-02
19.18  1.579899E-06  6.538703E-02
19.19  1.554768E-06  6.538703E-02
19.20  1.530027E-06  6.538703E-02
19.21  1.505671E-06  6.538703E-02
19.22  1.481692E-06  6.538703E-02
19.23  1.458085E-06  6.538703E-02
19.24  1.434846E-06  6.538703E-02
19.25  1.411968E-06  6.538703E-02
19.26  1.389445E-06  6.538703E-02
19.27  1.367273E-06  6.538704E-02
19.28  1.345446E-06  6.538704E-02
19.29  1.323959E-06  6.538704E-02
19.30  1.302807E-06  6.538704E-02
19.31  1.281985E-06  6.538704E-02
19.32  1.261487E-06  6.538704E-02
19.33  1.241308E-06  6.538704E-02
19.34  1.221445E-06  6.538704E-02
19.35  1.201892E-06  6.538704E-02
19.36  1.182644E-06  6.538704E-02
19.37  1.163697E-06  6.538704E-02
19.38  1.145046E-06  6.538704E-02
19.39  1.126687E-06  6.538704E-02
19.40  1.108615E-06  6.538704E-02
19.41  1.090826E-06  6.538704E-02
19.42  1.073315E-06  6.538704E-02
19.43  1.056079E-06  6.538704E-02
19.44  1.039113E-06  6.538704E-02
19.45  1.022413E-06  6.538704E-02
19.46  1.005975E-06  6.538704E-02
19.47  9.897943E-07  6.538704E-02
19.48  9.738681E-07  6.538704E-02
19.49  9.581920E-07  6.538704E-02
19.50  9.427621E-07  6.538704E-02
19.51  9.275748E-07  6.538704E-02
19.52  9.126263E-07  6.538704E-02
19.53  8.979130E-07  6.538704E-02
19.54  8.834312E-07  6.538704E-02
19.55  8.691775E-07  6.538704E-02
19.56  8.551482E-07  6.538704E-02
19.57  8.413400E-07  6.538704E-02
19.58  8.277495E-07  6.538704E-02
19.59  8.143734E-07  6.538704E-02
19.60  8.012082E-07  6.538704E-02
19.61  7.882509E-07  6.538704E-02
19.62  7.754982E-07  6.538704E-02
19.63  7.629469E-07  6.538704E-02
19.64  7.505940E-07  6.538704E-02
19.65  7.384363E-07  6.538704E-02
19.66  7.264710E-07  6.538704E-02
19.67  7.146950E-07  6.538704E-02
19.68  7.031055E-07  6.538704E-02
19.69  6.916994E-07  6.538704E-02
19.70  6.804741E-07  6.538704E-02
19.71  6.694267E-07  6.538704E-02
19.72  6.585545E-07  6.538704E-02
19.73  6.478547E-07  6.538704E-02
19.74  6.373247E-07  6.538704E-02
19.75  6.269619E-07  6.538704E-02
19.76  6.167637E-07  6.538704E-02
19.77  6.067275E-07  6.538704E-02
19.78  5.968508E-07  6.538704E-02
19.79  5.871312E-07  6.538704E-02
19.80  5.775663E-07  6.538704E-02
19.81  5.681535E-07  6.538704E-02
19.82  5.588906E-07  6.538704E-02
19.83  5.497753E-07  6.538704E-02
19.84  5.408052E-07  6.538704E-02
19.85  5.319781E-07  6.538704E-02
19.86  5.232918E-07  6.538704E-02
19.87  5.147440E-07  6.538704E-02
19.88  5.063327E-07  6.538704E-02
19.89  4.980557E-07  6.538704E-02
19.90  4.899109E-07  6.538704E-02
19.91  4.818962E-07  6.538704E-02
19.92  4.740097E-07  6.538704E-02
19.93  4.662493E-07  6.538704E-02
19.94  4.586131E-07  6.538704E-02
19.95  4.510990E-07  6.538704E-02
19.96  4.437054E-07  6.538704E-02
19.97  4.364301E-07  6.538704E-02
19.98  4.292714E-07  6.538704E-02
19.99  4.222275E-07  6.538704E-02
20.00  4.152966E-07  6.538704E-02
20.01  4.084769E-07  6.538704E-02
20.02  4.017667E-07  6.538704E-02
20.03  3.951642E-07  6.538704E-02
20.04  3.886677E-07  6.538704E-02
20.05  3.822757E-07  6.538704E-02
20.06  3.759864E-07  6.538704E-02
20.07  3.697983E-07  6.538705E-02
20.08  3.637097E-07  6.538705E-02
20.09  3.577192E-07  6.538705E-02
20.10  3.518251E-07  6.538705E-02
20.11  3.460260E-07  6.538705E-02
20.12  3.403203E-07  6.538705E-02
20.13  3.347066E-07  6.538705E-02
20.14  3.291835E-07  6.538705E-02
20.15  3.237495E-07  6.538705E-02
20.16  3.184031E-07  6.538705E-02
20.17  3.131432E-07  6.538705E-02
20.18  3.079681E-07  6.538705E-02
20.19  3.028768E-07  6.538705E-02
20.20  2.978677E-07  6.538705E-02
20.21  2.929396E-07  6.538705E-02
20.22  2.880913E-07  6.538705E-02
20.23  2.833215E-07  6.538705E-02
20.24  2.786289E-07  6.538705E-02
20.25  2.740123E-07  6.538705E-02
20.26  2.694705E-07  6.538705E-02
20.27  2.650024E-07  6.538705E-02
20.28  2.606067E-07  6.538705E-02
20.29  2.562823E-07  6.538705E-02
20.30  2.520282E-07  6.538705E-02
20.31  2.478431E-07  6.538705E-02
20.32  2.437260E-07  6.538705E-02
20.33  2.396758E-07  6.538705E-02
20.34  2.356914E-07  6.538705E-02
20.35  2.317718E-07  6.538705E-02
20.36  2.279160E-07  6.538705E-02
20.37  2.241230E-07  6.538705E-02
20.38  2.203917E-07  6.538705E-02
20.39  2.167212E-07  6.538705E-02
20.40  2.131105E-07  6.538705E-02
20.41  2.095587E-07  6.538705E-02
20.42  2.060648E-07  6.538705E-02
20.43  2.026278E-07  6.538705E-02
